Collection_Date_(M/D/Y),Site_Name,Latitude,Longitude,Trap_Type,ID_#,Female,Species_#,"If_4,_species?",Non-Culex_ID,Species_(Culex-centric),Reproductive_Status,Mean_Primary_EFL_(unadjusted),Mean_Primary_EFL,Diapause_Status_(D/ND/T),ID_Confidence,GDD_43210_TOSPC,#_of_Samples_in_Cell:,Field_or_Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K8,Y,1,,,Cx. pipiens,Y,10.4,52,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K9,Y,1,,,Cx. pipiens,Y,10.6,53,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K10,Y,1,,,Cx. pipiens,Y,9.8,49,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K11,Y,1,,,Cx. pipiens,Y,10.8,54,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K12,Y,1,,,Cx. pipiens,Y,12.2,61,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K13,Y,"1,2,3,4",,,Culex,Y,8.6,43,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K14,Y,1,,,Cx. pipiens,Y,9,45,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K15,Y,4,erraticus,,Cx. erraticus,Y,8.8,44,D,,4006,1.00,Culvert
11/4/2021,K - Storage Site,40.00041,-83.030581,Culvert,K16,Y,4,erraticus,,Cx. erraticus,Y,8.4,42,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J0231,Y,1,,,Cx. pipiens,BF,,,ND,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,9 of them,Y,0,,Anopheles,Anopheles,,,,,,4006,9.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,2 of them,N,"1,2,3,4",,,Culex,,,,,,4006,2.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J1,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J2,Y,1,,,Cx. pipiens,Y,10.2,51,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J3,Y,4,erraticus,,Cx. erraticus,Y,10.8,54,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J4,Y,1,,,Cx. pipiens,Y,10.2,51,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J5,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J6,Y,"1,2,3,4",,,Culex,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J7,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J8,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J9,Y,4,erraticus,,Cx. erraticus,Y,8.8,44,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J10,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J11,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J12,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J13,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,1 of them,Y,0,,An. quadrimaculatus,An. quadrimaculatus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J15,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J16,Y,1,,,Cx. pipiens,Y,16.2,81,T,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J17,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J18,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J19,Y,4,erraticus,,Cx. erraticus,Y?,7.8,39,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J20,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J21,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J22,Y,1,,,Cx. pipiens,Y,8.6,43,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J23,Y,1,,,Cx. pipiens,Y,10,50,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J24,Y,1,,,Cx. pipiens,Y,10.4,52,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J25,Y,4,erraticus,,Cx. erraticus,Y,7.4,37,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J26,Y,1,,,Cx. pipiens,Y?,8.4,42,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J27,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J28,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J29,Y,4,erraticus,,Cx. erraticus,Y,10.8,54,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J30,Y,1,,,Cx. pipiens,Y,9.2,46,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J31,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J32,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J33,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J34,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J35,Y,1,,,Cx. pipiens,Y,9.6,48,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J36,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J37,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J38,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J39,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J40,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J41,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J42,Y,4,erraticus,,Cx. erraticus,Y?,6.4,32,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J43,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J44,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J45,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J46,Y,4,erraticus,,Cx. erraticus,Y,8.4,42,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J47,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J48,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J49,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J50,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J51,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J52,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J53,Y,1,,,Cx. pipiens,Y?,10.4,52,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J54,Y,1,,,Cx. pipiens,Y?,10.2,51,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J55,Y,1,,,Cx. pipiens,Y,7.6,38,D,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J56,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,J - Walcutt Run,40.007238,-83.139694,Culvert,J57,Y,1,,,Cx. pipiens,Y,10.6,53,D,,4006,1.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,3 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,,4006,3.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,2 of them,N,0,,An. punctipennis,An. punctipennis,,,,,,4006,2.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,2 of them,N,"1,2",,,Cx. pipiens or Cx. restuans,,,,,,4006,2.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,N1,Y,1,,,Cx. pipiens,Y,16.6,83,T,,4006,1.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,N2,Y,4,erraticus,,Cx. erraticus,Y,10,50,D,,4006,1.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,N3,Y,1,,,Cx. pipiens,Y?,10.2,51,D,,4006,1.00,Culvert
11/4/2021,N - Alum Creek 2,40.014513,-82.937959,Culvert,N4,Y,1,,,Cx. pipiens,Y,10.6,53,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,1 of them,N,"1,2,3,4",,,Culex,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,9 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,,4006,9.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A1,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A2,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A3,Y,1,,,Cx. pipiens,N?,11.2,56,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A4,Y,1,,,Cx. pipiens,Y,9.6,48,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A5,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A6,Y,1,,,Cx. pipiens,Y,9.2,46,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A7,Y,1,,,Cx. pipiens,Y,11.6,58,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A8,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A9,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A10,Y,1,,,Cx. pipiens,N?,10.6,53,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A11,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A12,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A13,Y,1,,,Cx. pipiens,Y,12,60,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A14,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A15,Y,1,,,Cx. pipiens,Y,11.6,58,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A16,Y,1,,,Cx. pipiens,Y?,10,50,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A17,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A18,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A19,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A20,Y,1,,,Cx. pipiens,Y,9.8,49,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A21,Y,1,,,Cx. pipiens,Y?,9.8,49,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A22,Y,1,,,Cx. pipiens,Y?,10.4,52,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A23,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A24,Y,1,,,Cx. pipiens,Y?,9,45,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A25,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A26,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A27,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A28,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A29,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A30,Y,1,,,Cx. pipiens,Y,9.8,49,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A31,Y,1,,,Cx. pipiens,Y,10.8,54,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A32,Y,1,,,Cx. pipiens,Y?,11.2,56,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A33,Y,1,,,Cx. pipiens,Y?,11.4,57,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A34,Y,4,erraticus,,Cx. erraticus,Y,8.8,44,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A35,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A36,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A37,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A38,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A39,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A40,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A41,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A42,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A43,Y,4,erraticus,,Cx. erraticus,Y,7.8,39,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A44,Y,4,erraticus,,Cx. erraticus,Y?,7.8,39,D,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A45,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/3/2021,A - Smith Park,40.023851,-83.04567,Culvert,A46,Y,4,erraticus,,Cx. erraticus,Y?,7.6,38,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M1,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M2,Y,1,,,Cx. pipiens,Y,8.8,44,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M3,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M4,Y,1,,,Cx. pipiens,Y,14.8,74,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M5,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M6,Y,1,,,Cx. pipiens,Y?,10,50,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M7,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M8,Y,4,erraticus,,Cx. erraticus,Y,13.6,68,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M9,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M10,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M11,Y,1,,,Cx. pipiens,Y,9.2,46,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M12,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M13,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M14,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M15,Y,1,,,Cx. pipiens,Y,10.6,53,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M16,Y,1,,,Cx. pipiens,Y?,11.8,59,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M17,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M18,Y,1,,,Cx. pipiens,N?,11.8,59,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M19,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M20,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M21,Y,1,,,Cx. pipiens,N/A,10.2,51,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M22,Y,1,,,Cx. pipiens,Y?,10.4,52,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M23,Y,1,,,Cx. pipiens,Y,10.2,51,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M24,Y,1,,,Cx. pipiens,Y,9.8,49,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M25,Y,1,,,Cx. pipiens,Y,11.8,59,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M26,Y,1,,,Cx. pipiens,Y?,9.6,48,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M27,Y,1,,,Cx. pipiens,N/A,10,50,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M28,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M29,Y,1,,,Cx. pipiens,Y,9.4,47,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M30,Y,1,,,Cx. pipiens,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M31,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M32,Y,4,erraticus,,Cx. erraticus,Y,10.4,52,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M33,Y,4,erraticus,,Cx. erraticus,Y,9.6,48,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M34,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M35,Y,4,erraticus,,Cx. erraticus,Y,8.4,42,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M36,Y,4,erraticus,,Cx. erraticus,Y,6.6,33,D,,4006,1.00,Culvert
11/4/2021,M - Wolfe Park,39.9682,-82.94965,Culvert,M37,Y,4,erraticus,,Cx. erraticus,,,,,,4006,1.00,Culvert
11/10/2021,A - Smith Park,40.024156,-83.046613,BG Sentinel,9 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,9.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,1 of them,Y,0,,Ae. japonicus,Ae. japonicus,,,,,,4031,1.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,113 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,113.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,XVII.H1,Y,1,,,Cx. pipiens,Y,9.8,49,D,,4031,1.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,XVIII.H2,Y,3,,,Cx. salinarius,Y,14,70,D,,4031,1.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,XVIII.H3,Y,3,,,Cx. salinarius,Y,15,75,D,,4031,1.00,Field
11/10/2021,H-Maloney,40.003558,-82.96784,BG Sentinel,XVIII.H4,Y,3,,,Cx. salinarius,Y,16,80,T,,4031,1.00,Field
11/10/2021,G - Mock Park,40.013126,-82.940743,BG Sentinel,6 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,6.00,Field
11/10/2021,E - Woodward Nature Preserve,40.0735012,-82.9837972,BG Sentinel,XVIII.E1,Y,3,,,Cx. salinarius,Y,14.4,72,D,,4031,1.00,Field
11/10/2021,E - Woodward Nature Preserve,40.0735012,-82.9837972,BG Sentinel,23 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,23.00,Field
11/10/2021,B - Webster Park,40.039153,-83.02442,BG Sentinel,21 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,21.00,Field
11/10/2021,F - Cherrybottom,40.067177,-82.899804,BG Sentinel,34 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,34.00,Field
11/10/2021,D - Antrim Park,40.081962,-83.036591,BG Sentinel,7 of them,Y,0,,Ae. vexans except 1 that is something else non-Culex,Ae. vexans except 1 that is something else non-Culex,,,,,,4031,7.00,Field
11/10/2021,I - Glen Echo Park,40.019314,-82.999391,BG Sentinel,1 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,1.00,Field
11/10/2021,C - Overbrook Drive,40.046298,-83.016545,BG Sentinel,16 of them,Y,0,,Ae. vexans,Ae. vexans,,,,,,4031,16.00,Field
11/10/2021,E - Woodward Nature Preserve,40.0735012,-82.9837972,Gravid,XVIII.E2,Y,1,,,Cx. pipiens,gravid,,,ND,,4031,1.00,Field
11/10/2021,F - Cherrybottom,40.067177,-82.899804,Gravid,F1,Y,1,,,Cx. pipiens,gravid,,,ND,,4031,1.00,Field
11/10/2021,F - Cherrybottom,40.067177,-82.899804,Gravid,F2,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,,4031,1.00,Field
11/10/2021,G - Mock Park,40.013126,-82.940743,Gravid,2 of them,Y,0,,Ae. japonicus or albopictus,Ae. japonicus or albopictus,,,,,,4031,2.00,Field
11/10/2021,I - Glen Echo Park,40.019314,-82.999391,Gravid,I1,Y,"1,2,3,4",,,Culex,,,,,,4031,1.00,Field
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,3 of them,Y,0,,An. punctipenis,An. punctipenis,,,,,,4031,3.00,Culvert
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,1 of them,N,1,,,Cx. pipiens,,,,,,4031,1.00,Culvert
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,K1,Y,1,,,Cx. pipiens,N?,13.2,66,D,,4031,1.00,Culvert
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,K2,Y,1,,,Cx. pipiens,Y,12.4,62,D,,4031,1.00,Culvert
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,K3,Y,1,,,Cx. pipiens,Y,10.6,53,D,,4031,1.00,Culvert
11/10/2021,K - Storage Site,40.00041,-83.030581,Culvert,K4,Y,1,,,Cx. pipiens,Y,8.8,44,D,,4031,1.00,Culvert
